tender_date,delivery_date,awarded_mw,offered_mw,clearing_price_eur_mw_week,marginal_price_eur_mw_week,num_bids
2025-05-12,2025-05-12,528.0,601.0,25.73,25.73,
2025-05-12,2025-05-12,528.0,546.0,57.96,57.96,
2025-05-12,2025-05-12,528.0,474.0,190.15,190.15,
2025-05-12,2025-05-12,528.0,471.0,260.0,260.0,
2025-05-12,2025-05-12,528.0,482.0,136.27,136.27,
2025-05-13,2025-05-13,528.0,599.0,18.4,18.4,
2025-05-13,2025-05-13,528.0,526.0,60.0,60.0,
2025-05-13,2025-05-13,528.0,496.0,158.52,158.52,
2025-05-13,2025-05-13,528.0,512.0,273.2,273.2,
2025-05-13,2025-05-13,528.0,505.0,123.4,123.4,
2025-05-13,2025-05-13,528.0,515.0,61.3,61.3,
2025-05-14,2025-05-14,528.0,498.0,125.0,125.0,
2025-05-14,2025-05-14,528.0,510.0,52.0,52.0,
2025-05-14,2025-05-14,528.0,483.0,360.0,360.0,
2025-05-14,2025-05-14,528.0,489.0,199.23,199.23,
2025-05-14,2025-05-14,528.0,515.0,55.6,55.6,
2025-05-14,2025-05-14,528.0,539.0,45.0,45.0,
2025-05-15,2025-05-15,528.0,543.0,35.4,35.4,
2025-05-15,2025-05-15,528.0,517.0,60.0,60.0,
2025-05-15,2025-05-15,528.0,458.0,240.0,240.0,
2025-05-15,2025-05-15,528.0,470.0,430.86,430.86,
2025-05-15,2025-05-15,528.0,457.0,182.7,182.7,
2025-05-15,2025-05-15,528.0,466.0,70.3,70.3,
2025-05-16,2025-05-16,528.0,546.0,47.2,47.2,
2025-05-16,2025-05-16,528.0,530.0,114.0,114.0,
2025-05-16,2025-05-16,528.0,499.0,333.74,333.74,
2025-05-16,2025-05-16,528.0,539.0,33.9,33.9,
2025-05-16,2025-05-16,528.0,525.0,51.4,51.4,
2025-05-16,2025-05-16,528.0,509.0,198.0,198.0,
2025-05-17,2025-05-17,528.0,528.0,151.05,151.05,
2025-05-17,2025-05-17,528.0,460.0,80.0,80.0,
2025-05-17,2025-05-17,528.0,493.0,368.0,368.0,
2025-05-17,2025-05-17,528.0,495.0,224.0,224.0,
2025-05-17,2025-05-17,528.0,532.0,66.0,66.0,
2025-05-17,2025-05-17,528.0,624.0,26.4,26.4,
2025-05-18,2025-05-18,528.0,628.0,24.7,24.7,
2025-05-18,2025-05-18,528.0,524.0,64.0,64.0,
2025-05-18,2025-05-18,528.0,485.0,248.0,248.0,
2025-05-18,2025-05-18,528.0,483.0,336.0,336.0,
2025-05-18,2025-05-18,528.0,527.0,155.0,155.0,
2025-05-18,2025-05-18,528.0,504.0,71.0,71.0,
2025-05-19,2025-05-19,528.0,601.0,23.4,23.4,
2025-05-19,2025-05-19,528.0,536.0,59.58,59.58,
2025-05-19,2025-05-19,528.0,494.0,168.0,168.0,
2025-05-19,2025-05-19,528.0,464.0,273.03,273.03,
2025-05-19,2025-05-19,528.0,493.0,135.0,135.0,
2025-05-19,2025-05-19,528.0,505.0,72.0,72.0,
2025-05-20,2025-05-20,528.0,525.0,119.0,119.0,
2025-05-20,2025-05-20,528.0,452.0,249.0,249.0,
2025-05-20,2025-05-20,528.0,512.0,58.14,58.14,
2025-05-20,2025-05-20,528.0,510.0,60.0,60.0,
2025-05-20,2025-05-20,528.0,602.0,22.0,22.0,
2025-05-20,2025-05-20,528.0,491.0,172.0,172.0,
2025-05-21,2025-05-21,528.0,502.0,118.14,118.14,
2025-05-21,2025-05-21,528.0,470.0,229.0,229.0,
2025-05-21,2025-05-21,528.0,512.0,61.68,61.68,
2025-05-21,2025-05-21,528.0,527.0,58.0,58.0,
2025-05-21,2025-05-21,528.0,603.0,20.22,20.22,
2025-05-21,2025-05-21,528.0,487.0,146.9,146.9,
2025-05-22,2025-05-22,528.0,620.0,21.6,21.6,
2025-05-22,2025-05-22,528.0,589.0,50.24,50.24,
2025-05-22,2025-05-22,528.0,490.0,204.0,204.0,
2025-05-22,2025-05-22,528.0,461.0,204.0,204.0,
2025-05-22,2025-05-22,528.0,508.0,116.0,116.0,
2025-05-22,2025-05-22,528.0,520.0,52.0,52.0,
2025-05-23,2025-05-23,528.0,538.0,90.0,90.0,
2025-05-23,2025-05-23,528.0,524.0,52.0,52.0,
2025-05-23,2025-05-23,528.0,481.0,150.7,150.7,
2025-05-23,2025-05-23,528.0,486.0,145.0,145.0,
2025-05-23,2025-05-23,528.0,589.0,44.83,44.83,
2025-05-23,2025-05-23,528.0,627.0,20.9,20.9,
2025-05-24,2025-05-24,528.0,610.0,19.5,19.5,
2025-05-24,2025-05-24,528.0,585.0,45.0,45.0,
2025-05-24,2025-05-24,528.0,504.0,125.6,125.6,
2025-05-24,2025-05-24,528.0,504.0,125.6,125.6,
2025-05-24,2025-05-24,528.0,549.0,85.0,85.0,
2025-05-24,2025-05-24,528.0,505.0,65.6,65.6,
2025-05-25,2025-05-25,528.0,604.0,24.43,24.43,
2025-05-25,2025-05-25,528.0,576.0,45.0,45.0,
2025-05-25,2025-05-25,528.0,487.0,160.0,160.0,
2025-05-25,2025-05-25,528.0,486.0,160.0,160.0,
2025-05-25,2025-05-25,528.0,556.0,75.0,75.0,
2025-05-25,2025-05-25,528.0,492.0,70.0,70.0,
2025-05-26,2025-05-26,528.0,509.0,76.0,76.0,
2025-05-26,2025-05-26,528.0,495.0,176.0,176.0,
2025-05-26,2025-05-26,528.0,525.0,55.2,55.2,
2025-05-26,2025-05-26,528.0,544.0,44.0,44.0,
2025-05-26,2025-05-26,528.0,600.0,18.4,18.4,
2025-05-26,2025-05-26,528.0,502.0,128.0,128.0,
2025-05-27,2025-05-27,528.0,494.0,73.0,73.0,
2025-05-27,2025-05-27,528.0,482.0,218.89,218.89,
2025-05-27,2025-05-27,528.0,509.0,51.0,51.0,
2025-05-27,2025-05-27,528.0,488.0,56.0,56.0,
2025-05-27,2025-05-27,528.0,592.0,18.4,18.4,
2025-05-27,2025-05-27,528.0,507.0,145.0,145.0,
2025-05-28,2025-05-28,528.0,584.0,31.68,31.68,
2025-05-28,2025-05-28,528.0,510.0,45.0,45.0,
2025-05-28,2025-05-28,528.0,452.0,120.0,120.0,
2025-05-28,2025-05-28,528.0,484.0,160.0,160.0,
2025-05-28,2025-05-28,528.0,485.0,72.0,72.0,
2025-05-28,2025-05-28,528.0,504.0,48.0,48.0,
2025-05-29,2025-05-29,528.0,523.0,72.0,72.0,
2025-05-29,2025-05-29,528.0,515.0,111.65,111.65,
2025-05-29,2025-05-29,528.0,522.0,48.0,48.0,
2025-05-29,2025-05-29,528.0,563.0,37.4,37.4,
2025-05-29,2025-05-29,528.0,589.0,19.1,19.1,
2025-05-29,2025-05-29,528.0,513.0,110.0,110.0,
2025-05-30,2025-05-30,528.0,614.0,20.2,20.2,
2025-05-30,2025-05-30,528.0,575.0,42.92,42.92,
2025-05-30,2025-05-30,528.0,503.0,120.0,120.0,
2025-05-30,2025-05-30,528.0,503.0,120.0,120.0,
2025-05-30,2025-05-30,528.0,520.0,116.0,116.0,
2025-05-30,2025-05-30,528.0,519.0,55.0,55.0,
2025-05-31,2025-05-31,528.0,514.0,52.0,52.0,
2025-05-31,2025-05-31,528.0,518.0,80.0,80.0,
2025-05-31,2025-05-31,528.0,499.0,128.0,128.0,
2025-05-31,2025-05-31,528.0,496.0,110.41,110.41,
2025-05-31,2025-05-31,528.0,581.0,18.4,18.4,
2025-05-31,2025-05-31,528.0,543.0,34.0,34.0,
2025-06-01,2025-06-01,528.0,597.0,24.0,24.0,
2025-06-01,2025-06-01,528.0,605.0,36.6,36.6,
2025-06-01,2025-06-01,528.0,496.0,109.7,109.7,
2025-06-01,2025-06-01,528.0,506.0,128.0,128.0,
2025-06-01,2025-06-01,528.0,508.0,104.0,104.0,
2025-06-01,2025-06-01,528.0,550.0,47.5,47.5,
2025-06-02,2025-06-02,528.0,565.0,58.75,58.75,
2025-06-02,2025-06-02,528.0,482.0,108.0,108.0,
2025-06-02,2025-06-02,528.0,485.0,116.0,116.0,
2025-06-02,2025-06-02,528.0,488.0,120.0,120.0,
2025-06-02,2025-06-02,528.0,563.0,47.58,47.58,
2025-06-02,2025-06-02,528.0,599.0,23.0,23.0,
2025-06-03,2025-06-03,528.0,510.0,120.0,120.0,
2025-06-03,2025-06-03,528.0,476.0,200.0,200.0,
2025-06-03,2025-06-03,528.0,534.0,65.4,65.4,
2025-06-03,2025-06-03,528.0,550.0,53.54,53.54,
2025-06-03,2025-06-03,528.0,597.0,22.75,22.75,
2025-06-03,2025-06-03,528.0,496.0,172.44,172.44,
2025-06-04,2025-06-04,528.0,676.0,20.0,20.0,
2025-06-04,2025-06-04,528.0,586.0,53.2,53.2,
2025-06-04,2025-06-04,528.0,536.0,101.0,101.0,
2025-06-04,2025-06-04,528.0,504.0,113.74,113.74,
2025-06-04,2025-06-04,528.0,543.0,100.0,100.0,
2025-06-04,2025-06-04,528.0,543.0,67.2,67.2,
2025-06-05,2025-06-05,528.0,541.0,84.69,84.69,
2025-06-05,2025-06-05,528.0,532.0,52.0,52.0,
2025-06-05,2025-06-05,528.0,512.0,100.0,100.0,
2025-06-05,2025-06-05,528.0,539.0,109.4,109.4,
2025-06-05,2025-06-05,528.0,573.0,42.08,42.08,
2025-06-05,2025-06-05,528.0,619.0,18.4,18.4,
2025-06-06,2025-06-06,528.0,639.0,19.1,19.1,
2025-06-06,2025-06-06,528.0,582.0,45.33,45.33,
2025-06-06,2025-06-06,528.0,514.0,112.0,112.0,
2025-06-06,2025-06-06,528.0,523.0,90.0,90.0,
2025-06-06,2025-06-06,528.0,518.0,95.39,95.39,
2025-06-06,2025-06-06,528.0,551.0,56.0,56.0,
2025-06-07,2025-06-07,528.0,558.0,50.75,50.75,
2025-06-07,2025-06-07,528.0,527.0,79.0,79.0,
2025-06-07,2025-06-07,528.0,529.0,120.0,120.0,
2025-06-07,2025-06-07,528.0,600.0,16.0,16.0,
2025-06-07,2025-06-07,528.0,598.0,30.0,30.0,
2025-06-07,2025-06-07,528.0,530.0,77.09,77.09,
2025-06-08,2025-06-08,528.0,546.0,112.64,112.64,
2025-06-08,2025-06-08,528.0,547.0,56.4,56.4,
2025-06-08,2025-06-08,528.0,519.0,100.0,100.0,
2025-06-08,2025-06-08,528.0,578.0,43.16,43.16,
2025-06-08,2025-06-08,528.0,589.0,25.39,25.39,
2025-06-08,2025-06-08,528.0,529.0,125.12,125.12,
2025-06-09,2025-06-09,528.0,606.0,28.0,28.0,
2025-06-09,2025-06-09,528.0,593.0,42.29,42.29,
2025-06-09,2025-06-09,528.0,544.0,132.48,132.48,
2025-06-09,2025-06-09,528.0,533.0,129.2,129.2,
2025-06-09,2025-06-09,528.0,543.0,96.0,96.0,
2025-06-09,2025-06-09,528.0,566.0,56.0,56.0,
2025-06-10,2025-06-10,528.0,608.0,60.0,60.0,
2025-06-10,2025-06-10,528.0,525.0,92.0,92.0,
2025-06-10,2025-06-10,528.0,522.0,118.88,118.88,
2025-06-10,2025-06-10,528.0,609.0,19.1,19.1,
2025-06-10,2025-06-10,528.0,590.0,38.0,38.0,
2025-06-10,2025-06-10,528.0,489.0,100.0,100.0,
2025-06-11,2025-06-11,528.0,542.0,47.61,47.61,
2025-06-11,2025-06-11,528.0,535.0,84.0,84.0,
2025-06-11,2025-06-11,528.0,532.0,100.0,100.0,
2025-06-11,2025-06-11,528.0,589.0,27.81,27.81,
2025-06-11,2025-06-11,528.0,590.0,17.2,17.2,
2025-06-11,2025-06-11,528.0,530.0,114.71,114.71,
2025-06-12,2025-06-12,528.0,591.0,18.4,18.4,
2025-06-12,2025-06-12,528.0,546.0,36.0,36.0,
2025-06-12,2025-06-12,528.0,481.0,120.0,120.0,
2025-06-12,2025-06-12,528.0,537.0,100.0,100.0,
2025-06-12,2025-06-12,528.0,511.0,100.0,100.0,
2025-06-12,2025-06-12,528.0,539.0,48.0,48.0,
2025-06-13,2025-06-13,528.0,538.0,80.0,80.0,
2025-06-13,2025-06-13,528.0,523.0,100.0,100.0,
2025-06-13,2025-06-13,528.0,519.0,97.4,97.4,
2025-06-13,2025-06-13,528.0,583.0,17.5,17.5,
2025-06-13,2025-06-13,528.0,596.0,33.08,33.08,
2025-06-13,2025-06-13,528.0,601.0,43.8,43.8,
2025-06-14,2025-06-14,528.0,574.0,38.8,38.8,
2025-06-14,2025-06-14,528.0,545.0,104.0,104.0,
2025-06-14,2025-06-14,528.0,523.0,84.0,84.0,
2025-06-14,2025-06-14,528.0,566.0,31.25,31.25,
2025-06-14,2025-06-14,528.0,606.0,18.4,18.4,
2025-06-14,2025-06-14,528.0,523.0,88.0,88.0,
2025-06-15,2025-06-15,528.0,604.0,16.0,16.0,
2025-06-15,2025-06-15,528.0,565.0,27.0,27.0,
2025-06-15,2025-06-15,528.0,502.0,88.0,88.0,
2025-06-15,2025-06-15,528.0,536.0,80.0,80.0,
2025-06-15,2025-06-15,528.0,504.0,87.94,87.94,
2025-06-15,2025-06-15,528.0,581.0,40.12,40.12,
2025-06-16,2025-06-16,528.0,612.0,16.64,16.64,
2025-06-16,2025-06-16,528.0,576.0,31.28,31.28,
2025-06-16,2025-06-16,528.0,529.0,120.0,120.0,
2025-06-16,2025-06-16,528.0,528.0,120.0,120.0,
2025-06-16,2025-06-16,528.0,520.0,88.0,88.0,
2025-06-16,2025-06-16,528.0,547.0,59.56,59.56,
2025-06-17,2025-06-17,528.0,523.0,112.0,112.0,
2025-06-17,2025-06-17,528.0,521.0,78.76,78.76,
2025-06-17,2025-06-17,528.0,559.0,42.9,42.9,
2025-06-17,2025-06-17,528.0,517.0,129.8,129.8,
2025-06-17,2025-06-17,528.0,592.0,17.27,17.27,
2025-06-17,2025-06-17,528.0,598.0,36.91,36.91,
2025-06-18,2025-06-18,528.0,616.0,17.2,17.2,
2025-06-18,2025-06-18,528.0,610.0,28.37,28.37,
2025-06-18,2025-06-18,528.0,504.0,126.04,126.04,
2025-06-18,2025-06-18,528.0,544.0,78.0,78.0,
2025-06-18,2025-06-18,528.0,491.0,100.0,100.0,
2025-06-18,2025-06-18,528.0,595.0,42.86,42.86,
2025-06-19,2025-06-19,528.0,573.0,17.0,17.0,
2025-06-19,2025-06-19,528.0,576.0,27.0,27.0,
2025-06-19,2025-06-19,528.0,520.0,140.0,140.0,
2025-06-19,2025-06-19,528.0,543.0,120.0,120.0,
2025-06-19,2025-06-19,528.0,501.0,108.0,108.0,
2025-06-19,2025-06-19,528.0,562.0,48.0,48.0,
2025-06-20,2025-06-20,528.0,517.0,55.2,55.2,
2025-06-20,2025-06-20,528.0,523.0,97.79,97.79,
2025-06-20,2025-06-20,528.0,517.0,120.0,120.0,
2025-06-20,2025-06-20,528.0,560.0,41.0,41.0,
2025-06-20,2025-06-20,528.0,610.0,18.4,18.4,
2025-06-20,2025-06-20,528.0,506.0,143.19,143.19,
2025-06-21,2025-06-21,528.0,493.0,120.0,120.0,
2025-06-21,2025-06-21,528.0,533.0,120.0,120.0,
2025-06-21,2025-06-21,528.0,546.0,45.0,45.0,
2025-06-21,2025-06-21,528.0,629.0,40.7,40.7,
2025-06-21,2025-06-21,528.0,658.0,22.5,22.5,
2025-06-21,2025-06-21,528.0,508.0,108.0,108.0,
2025-06-22,2025-06-22,528.0,655.0,22.7,22.7,
2025-06-22,2025-06-22,528.0,610.0,38.34,38.34,
2025-06-22,2025-06-22,528.0,522.0,156.31,156.31,
2025-06-22,2025-06-22,528.0,531.0,294.2,294.2,
2025-06-22,2025-06-22,528.0,495.0,142.58,142.58,
2025-06-22,2025-06-22,528.0,553.0,45.0,45.0,
